TC =  0
 -40   -3  -68 
  15  -25   72 
 -36  -29  -30 
  -2   41   50 
  52   46   92 
 -61  -60  -53 
  31   44   71 
  61  -74   44 
  38  -45  -95 
  67    2  -56 
  29  -89   53 
   1  -75   55 
   1  -53    6 
 -60   93 -106 
  31  -60  -55 
  10   14  -48 
 -91   10   41 
 -11   25  -53 
-106   60  -64 
   9  -10   38 
 -25   43   15 
 -15  -86  -71 
 -13   32  -49 
  -6   48   65 
 -45   57    8 
  33   74  -98 
  80  -25   44 
 -74   59 -122 
  -3   -1   60 
 -28  -68   71 
 -84   79  -81 
 -29  -42   72 
 -23  -35  -47 
  -7   -4  -11 
  48   23   28 
  70  -65  -16 
  18  -66   23 
 -38  100   42 
 -57  -64  -32 
  66   85  -56 
 -17   94  -70 
 -68  -21 -127 
  64  -93 -127 
   0    0    0 
  92   54   19 
 -28   59  -63 
  12  -44   15 
  10  -10 -127 
 -14   -2    4 
 -51   51  102 
 -19  -96  -76 
  66   98   32 
  55   -9   24 
  30   -7   -1 
  39   71  -32 
 -41   -7   64 
  80  -70  -14 
  16  -37  -80 
 -28  -95  -52 
 106    4  -20 
  -9   10  -13 
  -3   95  -80 
-100  -74  -92 
 -62    1  -48 
  22  -34  -20 
 -66    4  100 
 -61   -8  -23 
 -90  -77  -37 
 -64  -46   42 
  73  -18   -2 
  -6   67  -72 
 -48  -36   46 
  72  -61   44 
  49    2  -59 
  42   43  -37 
  45  -60  -68 
 -47   96  108 
  24   -7   56 
 -40    9   59 
  85  -45  -28 
  -9  -42  -31 
 -50    7   11 
 -84   -4  -64 
 -95  -40   61 
-127  -24   78 
 -29   45  -47 
 -72  107  127 
 -86  -28   38 
  41  -87  108 
 -80   35   22 
 -84  -51  -21 
 -37  -79   29 
  10  -50   56 
   0   32   53 
 -53  -19   36 
 -57  123  -57 
  52  -95   68 
   2  -70   38 
  30   90   75 
  75   -5   -4 
  36  -98   39 
  15   53   37 
  57   44 -105 
  18  -55  -56 
 -72   50   32 
 -58  -21  -70 
 -49   34  -46 
 -12  -29   -9 
  -3  -46   78 
  99  -60  -94 
  14  -14   30 
 -25   -2   65 
 -12  -52  -10 
 -70  -58  108 
 -17   24  -51 
  10   31   31 
  -4   61 -107 
  62  -39   56 
  69   27   65 
  71   -7  -28 
 -43  -27  -46 
 -72  -42  -36 
 -18  -92    2 
  71   37  -39 
  59  -52   53 
  75  -88  -33 
 -28   73   41 
 -16  -23  -67 
 -53   15  -55 
 -78   41   66 
 -30  -68  -89 
  -8  -28    6 
 -11   -1  -13 
  70   24  -20 
  25  -61   66 
 -65    2  -17 
  57  -66  -30 
 -39  -25   15 
 -34  -90  -35 
   6   12 -117 
  18  -33  -21 
  -4   49   79 
 -41   50  -68 
 -27   77   91 
 -15   10  -47 
 108  -57   -5 
  81  -35  -42 
 -63   -7  -68 
  55    9   38 
  34  -22  -31 
  34  127  -35 
  11  -80   49 
 -56  -32  -25 
 -55   60  -70 
  -1  -61   58 
 -61   64  -43 
 -89  -13  -32 
  -8  -74   25 
  19  -94 -102 
 104   98  -32 
 -22   75   47 
  37  -70   11 
 -52  -28  -24 
 -31   71   87 
  66  -88  107 
 -40  -45   36 
 -45  107   54 
  -7  -12  -37 
  91   74  -12 
 -63 -127  -33 
  65   -2  -32 
  52  -94   60 
  59  -74  -21 
 -74 -101   12 
 -28  -45   28 
  47   16    4 
 -90   53   43 
 -50  -11   94 
  83  -54  -46 
  19  -33   92 
 -70   28   11 
 -69   87  -71 
 -47   86   14 
  10   32    7 
 -49   20   -4 
  65   99   88 
 -31   59 -121 
 -73 -100  -36 
-118    8   77 
 -47   59   97 
  32   51  -58 
  52   70   56 
 -89  102   49 
  27   21  -81 
 -36  -81  -22 
  74    4   84 
  66    7    2 
 -38   15   29 
  32  -79  -77 
 -53  -50  -27 
  40  -74  -48 
 -63  -58  -12 
 -51   72   86 
  20   45  -33 
-127  -29  -99 
 -45  -50  -72 
 -68   43   40 
  30   59  -14 
 -38  -28   54 
 -81  -66   74 
 -16  -54  -35 
 -85  -96   23 
  17  -65  -68 
 -39   46  -19 
  22  -75  -34 
  31  -51  -22 
 -50  -33   74 
 -17    8  -32 
   1  -73   54 
  65   28  109 
 -22   -5  -66 
 -14   32  -15 
  31   59   -3 
   4  -30  -21 
 -81    9 -115 
   5  -49   42 
  92  -51  -55 
 -15  -72   28 
 -51   95 -102 
  49   86 -101 
  10  -66   49 
  77   65  -62 
 -43   -1   47 
  51   63  -14 
  53  -63  -43 
  13  -73  -28 
   0    0    0 
  62  -54   92 
 -14   30   -9 
  75  -55  -49 
 -72 -102   -9 
 -10   12   13 
 -90  -15  -57 
  86  -14   -7 
-110  -66  -98 
 -99  -13   48 
  71  -62   53 
   7 -105   18 
 -17 -127   66 
 -55  127   16 
  78   20  -54 
 -60   63  -61 
 -32  -63   93 
  24   56   66 
  52   -9   29 
  72  -40 -107 
  56   31   39 
  75    0   70 
 -26   90   24 
 -79  -26   15 
 -53   88   45 
 -22   32  -49 
 116    6   48 
  -5  -34   42 
  22   48   80 
 -17  -16 -127 
  12   58   64 
   3   41   44 
-111   79   61 
  92   37   59 
 -94  -50  -26 
  56  -39  -79 
 -30  -32   24 
  29   17   13 
  -2  -41  -33 
   1  -17 -127 
 -77  -41   33 
 -65    2    7 
  -6  -88   38 
 -10  -53   -5 
-110  -51   65 
 -69   -8   60 
 -48   62   94 
  52   54   10 
  16   80  -20 
  40   -6   89 
 -42  -23   72 
 -36   80  -32 
 -82  -35  -58 
  69   67  -38 
 -49   35   53 
 -31   58   69 
 -78    0   -2 
 -13   48   12 
  53  -66   53 
  35  -45 -103 
 -54   70  -32 
  55   31  -36 
  -9 -100  -20 
  42  -29  -52 
-116   69  114 
  72  -12  -24 
  29   36 -100 
 104  -27   28 
 -35  -52   24 
  80  -20  -55 
  65   28 -127 
  64   33   -6 
 -39  -25   26 
 -48  -78 -122 
  98   44   19 
 -29  -15  -85 
 -93   12   19 
 -11  -79   33 
 -17   29   35 
  30  100  -35 
  41   67   50 
   0  -57  -19 
-115   60   59 
 -14   94    3 
 -42   52   72 
  79  -17   74 
 -31    8   52 
  22   50  110 
  10   52    2 
 -17  -45  -33 
 -29    2  -30 
   2   31 -102 
  16  -29   56 
 -54   64  -35 
  14  -64  -24 
 -22  -52  -42 
  -3  -28  -89 
 -28   40  -45 
 -95   52  -48 
  35  -49    8 
  83   26  -62 
  23   85   84 
 -55  -48   -9 
 -40  -35   82 
 -66 -105   83 
  23   15  -11 
  -4  -51   76 
 -41  -15  -22 
 -32   61  -40 
  95   -6   -2 
  83 -127    1 
  12   56  -32 
  37  -48   -7 
  23    7  109 
  56   59  -52 
   5   38    2 
   6   33  -47 
 -57   15  -71 
  29   41  -45 
   2   -9  -84 
  25   30  -39 
 -73  -47  -83 
  93  -45  -70 
 -75 -101 -102 
  41   -3  -44 
 -28  -11   27 
 -36   37   17 
 -53   44   31 
 -53   54   51 
  82 -101  -90 
  35   -9  -87 
 -47   86   82 
  12   11   62 
  22  -23   22 
  18   28   42 
 -26  -23   55 
  28  -69  -22 
 -42   32    2 
  48  -44  -55 
 -39  -18  -84 
 -20  -47   36 
 -17   56   11 
   5   -6   61 
 -10  -55   16 
  -8   10   18 
  70  -60  -38 
  68  -48   47 
 -13   66   -4 
  33   27    3 
   1   33  -38 
 -28  102   60 
  35    4   48 
 -53   10  -28 
  46  -38    2 
  29    3   43 
  -6   -3   58 
  60  -43  -58 
 -59   14   74 
 -34   33   41 
  -3   -6  -34 
  48   76  -18 
  48  -78   17 
  46   81  -89 
   3   71   -9 
 -14   -1  -10 
  15  -17    1 
  58  -60    4 
 -24   43   70 
 -53   49  -44 
 -48 -107   12 
  79   71   74 
  27  -13   86 
 -23  -71  -70 
 -43  -64   22 
   2   17   17 
   5   24   71 
 -11   55   27 
 -99   30   72 
 -64  -79  -80 
  44  -32   29 
 -72   23    1 
  91  -73  -86 
 -23   20  -72 
 -59   63  -19 
  40   44 -121 
 105  -31  127 
  27   71    3 
  79  -69  -64 
  88   85  103 
  84   32 -108 
   6   -2   52 
 -32  -80  -33 
  96  -34   36 
   0    0    0 
  44   32    2 
  58   57  -22 
  64   27   47 
  23   62    4 
  78  -21  -64 
  38   25   32 
   0  -32   87 
 -29  -31  -68 
 -68   55  -83 
 -71   39   51 
  45  -22   11 
  11  -60   16 
 -44   52   89 
 -55  -16   10 
 -11  -97   45 
 126   21  -76 
  74   92   48 
 -30  -33   33 
   5  109   62 
  77   71  -42 
 -54   24   50 
 -77   67  -53 
-107  -29  -24 
  50  -50   54 
  81   21  -34 
  44  -30  -80 
  34   99    3 
 -15   18   43 
 -46   45  -59 
 -26   58   15 
  44  -63  -35 
  53  -39  -66 
-100   12  -19 
-127   -3   58 
 -30  -40   64 
 -54 -104   31 
 -64   37   63 
  20  -84   14 
  27  -34  -18 
  32  -19   74 
  17  -55   -5 
 -60    6  -12 
  50   29   -4 
 -76   16   26 
 -53  -33   16 
 -72   52   30 
  37    9    1 
-115   55   49 
-123   27  -89 
  63   43   -5 
   6  -35   47 
 -81  -20   78 
  80   28  -68 
 -64   57   58 
 108  -26  -90 
 -49  -72  -81 
  62  -29   36 
  93  -15  -73 
  60   10  -53 
 -57  -99  -37 
 -60   37   50 
  43  -54  -18 
 -58   35  -61 
 -52  -88  -79 
 -28   32  -43 
-111  107  -33 
  37   54   -1 
 -31    5   21 
 -77  -69    8 
   6  -21  -74 
  40   27   -3 
 108   28 -104 
  15  -22  -19 
 -31   -5    7 
 -54  -43  -43 
 107   91  -89 
 -26   57   25 
  45  -90   75 
  59  -73  -33 
  29  -59   48 
  60   52   10 
 114    1  -16 
  44   -5  -33 
 -34  -45  -64 
  31  -49    9 
  22   18   11 
 -74  -63  -50 
  -2  110    9 
  14 -113   37 
 -23   66  -84 
 -44   33  -37 
  22  -35  -67 
  21  -29  -84 
  23   65    8 
 -33   26   31 
 -61 -112  -31 
  13  -64   21 
  82   48   -4 
 -19  -62  -37 
 -37   33   18 
  35   28   54 
   2   44  100 
  34   34   -3 
 -15   12   64 
  27  -17  -50 
 -69  -39  -34 
-116   79  123 
  50   45  -64 
 -56  -61   88 
  21  -36   61 
 -88  -22   22 
 -43  -36  -33 
 -50 -115   89 
 -89  115  -41 
   9   77  -86 
  40   59 -127 
 -50   48  -24 
  55   23   10 
  91    3    2 
  72    9   55 
  23  102  -53 
  21  -80   90 
-112  -19  -46 
  -7   61  114 
 -21   87   23 
 -84  -41    4 
   9   95 -127 
-127   11  -52 
 -43   54  -16 
  74  124   47 
  39  -58  -39 
  42   45  -46 
 -13  -11   17 
 -58   60  -96 
  35   -5   -9 
-105   13  -48 
 -29   61   42 
  69 -107  -76 
 -24   66 -103 
  46   18  -42 
 -88   50  -42 
 -76   45   38 
 -24   71  -76 
-102   36  -51 
  74  -30  -55 
 -63  127  -77 
 -34  -93   23 
 -37   20  -27 
  97  -67  -33 
  24  -15  -89 
 -27  127   50 
 -41  -61   17 
-122  115  -77 
  21  -73  -54 
 -16  -69 -108 
 -34    6    9 
 -47   -6  -50 
  23  -78  -26 
 -20   59  -48 
  -9  -61 -127 
 -50  -19 -106 
   2 -100   18 
  35   15  -15 
 -60   26  121 
 -66  -77  -13 
 -72   41  -41 
  46  -34    6 
 -18   -9   94 
 -60   27   67 
  59  -84   17 
  33    9   89 
  70   43  -51 
 103  -21  -96 
  41   37    2 
  82   21  -43 
 114  -75   28 
 -27   95  111 
  35   41   19 
  11   22   16 
 -56  -26  -77 
 -99  -66   75 
 -39  127  -64 
 -11   71   20 
 -57   61   48 
 -63  -35  -51 
 -32   21   72 
 -71   14  112 
   8   91  -21 
  34  -80  -23 
  35    1  -29 
 127   22   67 
  14  -84  -37 
   0    0    0 
  79   25 -100 
   1   24   88 
 -82   41   77 
 -70  -39  -96 
 -50  -54 -108 
  75   98   46 
 -99   62   43 
  47   49  127 
  30   31   13 
 -51  127   25 
 -42  -15    4 
  47  -33   -3 
  91   68  -54 
  19   95   67 
 -76  -38  -42 
 -63    5    7 
 -23  -34   30 
 -25  -89  -38 
  30  -42  -31 
  47   -9   55 
  40  -65  -44 
  38    9  -59 
 -53  -39  -10 
  32   46  -80 
  35  -73   47 
  -3   55   36 
  35   35    7 
  53  -63    7 
 -65    0   -9 
  -7   19  -41 
 -70   -2   84 
  41   36  -11 
 -42  -80  -14 
  95  -80   16 
 -21   41   19 
 -49   35  -77 
   4  -61   68 
  25  -34   33 
 -59   39 -115 
 -13  -29   -8 
  -3   90  -11 
  13   23   92 
  15  -23   23 
 100   47    9 
  17  -47   11 
 -33    1  -82 
 127   21   22 
 -37  -13  120 
 -34  -12   77 
  14   64   58 
  49   82   46 
  15   22  -13 
  22  -44   79 
 -97  -17  -30 
 -67   66  -43 
 127  -16   25 
 120   48  -22 
 102    5  -87 
 -95   73   33 
  43   53  -41 
  36  -23   76 
 -96   55   43 
  14  -45  -63 
 -23  -56   41 
  56  -71  -35 
  43   42    3 
  31   63  -36 
 -67   57   71 
 -22  -26  -98 
-100   -4   74 
 -74  -83   36 
  69   30   63 
 -37   68   55 
  77    5 -110 
 -23   31  -43 
  83   24   34 
  54   40  -53 
  70  127   12 
 -43   52  -62 
 -78   80   52 
 -31   36  -70 
 -30   51  -58 
 -98   15   73 
 -22  -43   24 
  12   -2   -3 
 118   43  -30 
 -50  -61  -53 
  65  -94  103 
  90   22  -43 
  15  -34    4 
 -46  -31  114 
 -32   92   43 
 -70   47  -32 
  26  105   -4 
  42   11   32 
 -48   34   85 
  91   30  -47 
 -10    8  -24 
-112    3  -55 
 -34  -74  -59 
 -64   43 -104 
  54   71  -81 
  -5 -117   51 
 -10   19  -48 
 -57   66   11 
 -24 -121    2 
-109   13  -51 
  -9  -57 -103 
-102    5   69 
  26  -35  -63 
 -57  -21  -45 
 -14  -86   78 
 102  -30   24 
 -60    4   37 
 -10  -18  -98 
  13  -28   28 
 108  -19   92 
-127   45  -36 
  71   10  127 
 -21  -37   41 
  70    1   57 
  41   30   40 
   8  -75  -31 
  44    1  -12 
  41    5  127 
 -48 -112  -30 
 -13  -82  -82 
 -74  -39  -64 
 -26   55  -63 
  63   -2  -72 
  52   39   75 
  42   36   89 
-102  -56   10 
  88   51    7 
 -21   57  -49 
  -4   32   91 
 -51 -112   50 
-120    0   75 
  43   68  -92 
 -18  -51    7 
  -6 -105  -46 
 -63  126  -40 
 -13  -65  -34 
 -63    7  -79 
 -55  -36   71 
  -5   63   40 
 -25   79  -41 
  41   48  -33 
 -17  -82    6 
  56  -78  -40 
 -55  -91 -112 
  64 -106  114 
 -97   59   27 
 -45  -49  -17 
  83   60  -32 
 -10  -65  -47 
 -70   42   81 
  36   84  -50 
 -72  -69   12 
 -32   -6   99 
 -63  -21  -85 
 -55   62  -59 
 -30  -65   66 
  56    4  -25 
 -29 -109  -68 
 101  -12    1 
 -17    7   55 
  70   29   19 
  11   80  -48 
  49   31  -39 
  -9   76 -100 
 -22   24   73 
 -10  -84  110 
  53   27  -19 
 -70 -111   82 
 -38  -58  -46 
 100  -29   53 
  33    7  -26 
  37   39   91 
  31   19  -26 
  35   19  -13 
  38  -29  -95 
  40  -14  -25 
-114  -60  -57 
  29   85  -77 
  57  -34  -64 
  28   90   43 
 -56   -9   65 
  27   30  -18 
  66   -2   79 
  66  -53  -57 
  20   52  -29 
   4  -52  -60 
  77  -51  -32 
 -21   -4   13 
  70  -19   68 
  33  -93  -43 
 -78  -32   -1 
 127  101 -124 
  51 -101  -25 
 -68   -7   77 
  67   51  -37 
  91  -12   45 
 -25  -44   37 
   0  -56  -48 
  58   40  115 
  96   47  -52 
 -37  108   67 
 -16   53  -80 
  29  -70    4 
 -59   46  -50 
  91   24    4 
  47    1 -102 
  30  -37  -47 
  -7 -106   83 
 -15  -39  -73 
 103   64  -31 
  46    0  113 
 -93  -74   19 
   3   34  127 
 107  -26   32 
  65  -51    2 
 127   29  -22 
  93  -42   50 
-107   69  -12 
 -62  106    9 
 -15  -42  -70 
 -22 -102   81 
   8   89   94 
  17  -21   63 
  97   21  -13 
  30   34  116 
 -25  -30  -65 
 -43   -4  -55 
 -75  -22 -127 
  37   18   36 
 -21   24  -25 
 -40   98   57 
  61   12  -22 
   7  -70  -55 
  45  -67    7 
 -90  -13 -105 
   8  -43  -70 
  -8  -37  -13 
  24   41  -57 
-127  126  -33 
   7  -39   89 
 -32  127 -100 
  49   30  -80 
 -15   51   18 
-123   32  -88 
 -86  -36  -17 
 -42   -6   43 
 -90   -9  -74 
  93   63  -82 
  -8  -84  -34 
 -44  -76   32 
 -20   53   15 
  37   41  -96 
-127   31  -19 
 -23    6   -7 
  12   50   79 
  40  -26   52 
  52  -18  -42 
 127   48 -113 
  62  -42  -10 
 -73   57   -5 
 -51  -93  -76 
  -2  -32   22 
 102   94  -66 
-105  -42   52 
 -46    9   57 
 105   24  -35 
   2   85  -57 
 -51  -36   25 
  58  -65   42 
  20  -60    5 
  -6  -44  -60 
 -20    0  -95 
  -2   28   -9 
   1   42   61 
  81 -111   35 
  28  -55   33 
 -42   46  -42 
  27   35   17 
 -25  -61 -119 
  38   82    1 
 -19  -67 -112 
  80 -120  -37 
  13   13  127 
 -47  -74  -30 
   7   33   58 
 -47   55   26 
 -47   30  -54 
  46   61   11 
  18  -50  -84 
  66  -26   16 
 -80   79  -85 
  15   41   45 
 -47  -76   75 
 -17  -70   36 
 -24  -52   43 
  47    2    8 
 -97  -27   79 
 -59  -22 -118 
 120   48   78 
  93  -53   53 
 -37  -77   32 
  12   -7   46 
  32   -8   43 
  69  -99  -56 
  29   84  -45 
 -48  -50   18 
  37    2   85 
 -41   83   49 
  41  -51  -21 
 -78   78  -10 
 -23  -64  -28 
  65  -75  -24 
 -60  110  -97 
 -48   18  -57 
  -9  -80   91 
 -43  -77 -102 
 -69   18  -24 
   7  -19   -4 
 -23   -7    5 
  38  -84   19 
-100  -68   -8 
 -69  -85   -7 
  15   51  -61 
  55  -41  -53 
 -65   45    7 
 -19  -70    3 
 -59   -8   61 
 -34  -51    8 
 -90   56   74 
  67   74  -79 
 -34   13   21 
  42   -3  -56 
  28   -1  -16 
 127  -17   21 
  48   28  100 
 -41  -19   63 
  86  -27   85 
  89   73   13 
 -30  -66   49 
 -12   29  -27 
 -88   46    5 
  13  -32  119 
 -61   -9  -27 
 -61  127  -22 
   8  -74   69 
 -65   36    8 
  -3    7   36 
   8   17  -78 
 -19   17   16 
  -4   -8   49 
 -52   24   54 
  28  -57   41 
  22   19  -40 
  20   41   55 
  43   42  127 
 -83   36   48 
 -44  -17  -40 
  -5   87  -25 
 -62  -60   49 
 -20   27    3 
  17   47   46 
  59  -32  -97 
 -32  -13  -35 
  63  -24   64 
 -65   -9  -55 
 -26   49  -23 
 -52  -91   39 
  96  116  -21 
 -25  -52  -41 
  11  -71  -10 
 -32 -127  -49 
  48   91   -6 
  61   16   -3 
 -16   41  -19 
  -5  -40  -53 
  79   21   34 
  50   82   -2 
 -61    5   45 
   0    0    0 
 -69  -59    9 
 -42   17   53 
 -58  -23  -50 
 108  -27   84 
  30  -38   34 
  34  100   60 
 -44   56   22 
 -73   46   41 
 -48 -127   11 
   1   55   63 
 111  -71  -48 
  -5  -18  111 
  44  -35   76 
 -37   -4  -96 
 -10   25  -66 
  37   44   92 
 -88    7  -37 
  14  -71   35 
-118   28   -6 
 -55  -61   79 
 -60   20  -13 
 -81  -36  -23 
 -23    3   -9 
 126  -56   55 
 -21   78   47 
 -30  -44  -53 
 -40  -18   57 
 -80  -45   73 
  48   87  -33 
  10  -23   42 
  37   25   58 
  49   -9    8 
  72  -39   47 
 -18  -54  -17 
  38    2  -63 
 -41 -112   32 
  51  -11  -55 
 -34   57   32 
 -30   46  -80 
 -15  -62  -34 
 -23  -37   33 
  39  -91  -69 
-108   25  -39 
  95  -49   97 
 -42  -42  -77 
 -64  -43  -27 
 -15   39  -23 
  61    6  -30 
  45   73   15 
   5   52   14 
 -51   79   15 
   0   41  -20 
  46  -36 -102 
 -85   -6   70 
  -2 -127  -27 
 -55   36   24 
   8   74 -100 
 -47  101  -37 
  86   89   72 
 -46  -20   65 
 103  -93  -45 
  10   52  -71 
  17    8   60 
-100  -30  -12 
 -36   -3   44 
 -18   46   36 
 -92  -79    6 
  -6  -10   92 
-121  -41  -44 
 -55  -29  -82 
  15 -112  -20 
 -19  -34   72 
  17   29  -22 
 -35  -22   42 
  79   33  -78 
 -19  -59  -56 
  18   37   78 
  36   53  -41 
  86  -49   50 
 -24   94    6 
  32   67  -93 
  21  -53   73 
  93   41   46 
  85    3  -56 
  -3  -81   48 
 -38   72   21 
 -68  -32    6 
 102  -40   48 
 -26   -7   16 
  45   -6  -30 
 -85   -2  -99 
  99   74   62 
  35   50  119 
  33   49   82 
-106  -68   31 
  89   21 -121 
 -88   80  -83 
  13  -49  -11 
  43   33  -56 
  86   32  -50 
  53   -3    8 
  51  -33    2 
-109  -77  -48 
  24  -82   51 
  72   64 -127 
  27   48  -41 
 -42   19  -12 
  74  -51   59 
  10   41    4 
  76  126  -37 
  11  -93  -31 
 -50  -43  -70 
  22  -67  -78 
  81   87   56 
 -45  -41   53 
  55   48  -56 
 -13  -68  -64 
  32  -13   70 
  53  -11  -56 
  68   52   52 
 104    1   32 
 105  -91   41 
  79   49   53 
 -34  -62  -23 
  70   28  -43 
  21  -67  -49 
  92   31   57 
 -71   -3  -34 
 -22  -30   39 
  51  -42    8 
  99  -41  -10 
 -10  115  -58 
 -40   33  -58 
 -75  112   10 
  92   26  -77 
 -66   36  -26 
  39  -21    0 
 -68   55  -57 
 -25  -22   32 
  -5   78   19 
-127   90   18 
 -20   20   73 
  46  -46  -65 
   1  -32  -55 
  13   57  -10 
  51  -23   11 
 -33  -54  -44 
 -92  -88   12 
  81    8   -3 
  95   -7    8 
 -62   50  -48 
 -15  -59  -23 
 -13   61  -25 
 -48  -44   47 
  -9  113 -104 
  17   70 -100 
  28  -58   47 
 -73    9    5 
 -20   77   76 
 -85   62    4 
 -28    0    8 
 -15  -25  -36 
  17    2   43 
 -23   20  -89 
   0  -24   12 
  14   51   24 
 -41    2   44 
   1   54   18 
  72 -113   30 
  86  -65   67 
  18   37  116 
   8   48   37 
 -24   27  -11 
 -87  -25   99 
 -55   97   -5 
 -12  -39   28 
 -72   90  -36 
 -75   42 -114 
 -70  -64   47 
 -92  -46  -16 
 -53   35  -42 
  23   13   84 
 -24  -22   26 
 -57  -79   31 
 -27   74   67 
 -30   -6  -26 
 127  -10   19 
 -37   36  -33 
  71    9  -44 
   5  -27   32 
  54  -50  -28 
 -60   24  -56 
   0    0    0 
  29   20   61 
 -39   26   88 
 -49  -17  127 
  29  -62 -108 
 -17   71  -45 
 -37  -59   59 
  88  -54  -60 
  17  -25  -54 
  54  -53   54 
 -46  -86   69 
 -27   73  -55 
  90  -55   35 
  23   -3   -7 
 115   60   50 
  37  -21  -43 
  69   94   16 
 -10  -81  -41 
 -22   -1   82 
 -87  -64   52 
  56   68  -34 
 -28   12  -67 
  41   57  -80 
  -7   61 -100 
  48  -67  -35 
  66   51  -99 
 -50   52  -25 
 -11   62   49 
 -61  -67   52 
  81   67   58 
 -85    7    6 
  36  -78   87 
   3   21   94 
   1   58    9 
  53   21   28 
 -68  -89  -10 
-123  -33   44 
  56  -45  -45 
  51   31   -2 
  32  -52   13 
  68   80  -32 
  15  -65   14 
  54  -67   30 
   1   81   38 
  75   52   51 
  66  -44  -21 
  -2  -80  -47 
  38  112    8 
  16   71  -33 
  11   38  -69 
  13  -55   44 
  81  -23  -42 
 -39    9  -47 
   6  -61   86 
 -87  -55  -82 
  -4  -74  -30 
   2  -80   29 
-127  -28  -41 
  39  -89   14 
-124  -10  -22 
 -42  -46  -39 
  64   57   25 
  53  -81   86 
 -34  -93 -115 
  71   44    2 
  93  -65  -31 
  55   87  -18 
  78  -38   58 
 -22   24   12 
   9   43   73 
 -21  -96   48 
 -88  -43  -42 
 -39   81  -64 
 -93   44 -127 
  35  -93  -19 
 -45  -57  -52 
 -23  -39  -91 
  85    6   -2 
  75  -24  -67 
 -65  -29  105 
 -77   11   74 
 -39   15  -44 
  41   65   22 
   2  -71  -42 
 -46   15  -86 
  -3  -94   -6 
  -8  -71    8 
  92   -5  -43 
  26    2   22 
 -52    5   47 
 -68  -45   45 
 -37  -23  -77 
  54  -47 -122 
 -79   -8  -68 
  10   88   40 
 -46   68   46 
 -66    5  -30 
 -40   89  -23 
 -41 -119  -73 
 -57  -41   60 
 -75   40  -40 
 124  -37  -67 
 -14   54   97 
   4 -105  -92 
 -33   19   83 
 -21  -69  -31 
 -65   90  -39 
 -42   45   35 
 -94   58  -62 
 -51   79   73 
  19  -53  -56 
  54   -2  -70 
 -15   39  -13 
-107   53  -21 
  20  100  -47 
  30   56  -19 
  31   25  -39 
   3  122  -47 
  71  -25   77 
 -55   52  -19 
  28    7   36 
 113   40   55 
 -14  -68  -21 
 -41   87   29 
  -9   51  -27 
  45   37  -42 
 -63  -52  -89 
 -61   67    2 
  31   -2  101 
 -35  -24   36 
 -86   38   -1 
 123   41  -31 
 -69  -27   -3 
 -25   -4  -72 
 -41   -7   65 
 -20  -67  -67 
  -8    8  -15 
  60  -48  -97 
  15    3  -14 
  31  -30  -36 
  93   29  -90 
 -42    0  -64 
 -22  -21    0 
   9  -13  -19 
  80   30   -6 
  19  -74  -62 
  53    2   58 
  61    7  -16 
  30    6  -13 
 -54  -25   31 
 -48  -41    8 
-107  -22  -44 
 -36   47  -27 
   0  -21   61 
  80   -8  -55 
  -5  -55  -69 
  34   47 -112 
  20   79  -35 
 -88  -29   58 
   3    0   16 
 -44   54  -89 
  34   26  -46 
 -13   89   95 
  50  -28   24 
 -78  -65   -9 
 -69   20  -99 
-102  -37   27 
 -21   42  -60 
  31    0  -18 
 -16  -22   73 
  82  -97  -44 
 107   37  -11 
 -48  -54   -2 
 124   -7    2 
 -40    4    1 
   9  -40   99 
 -21 -109  -14 
  59    1   15 
 -17   16   41 
   9  -50  -66 
 -16  102   51 
  90  -53   35 
 -31  -10  -77 
   3 -104   59 
  56   79  -68 
  52   20   -6 
  26   30   -9 
-127  -46   31 
 -64   51   51 
 -63   14    0 
 -94  -43  -16 
  52   13   38 
 -51   52  -41 
   0    0    0 
 -27   21   44 
 -52  -26   28 
  65 -120  -34 
  97   -2   49 
  98  -36   67 
  91   44  -40 
  -2   22    0 
 -30  -43  -55 
  75    9  106 
  79 -111  -18 
  68    5  -38 
 -52   90   20 
  18   17  127 
  86  -66  -71 
  13   27   76 
  83  -29  -46 
   5  -46  -66 
 -44  -43   59 
   6  -12    0 
  37  -11  -17 
 -41   73  -13 
  29  -27   -9 
  54 -116   16 
  41  -48   48 
 -22  -33   79 
 -52  -63 -104 
  43  -78   78 
 -27   -6  -69 
  15   92  -68 
 -44  -66   29 
 -48   51   96 
 -27   59   49 
  48  -90  -79 
  48   75   53 
 -78  -20  -35 
 -16    1  -17 
  -2  108  -20 
 -73   81  -10 
  10 -110    1 
  28  -81   73 
  97   64  -41 
  16   74  -88 
  44   80  -36 
  80  -64  -35 
  38  -36   63 
 -35   33   75 
  43  -36  -14 
 -44   26  -67 
 -83   -1   12 
  66  -11  -59 
  59    0   53 
 -26  -31   11 
  -9   -3  -47 
 -46  -37   -7 
 -28  -74   30 
-127  -71   30 
  64   26   25 
 -11  -35  -59 
 -15    4  -30 
 -97   33  -35 
   2  -59  -30 
  24  -55   56 
  28   -5   21 
   0   24  -83 
 -13  -34   91 
  41  -36  110 
   1   20   -8 
   2  -38   65 
 -20  -49   13 
   4   44  -70 
 -75   68   55 
  95   -1  -80 
 -76   59  -27 
 -50  -40  -26 
-127  -43   40 
 -16   53   12 
 -19  -28  -87 
 -28  -68   68 
  78  -31  119 
 -26   98  -70 
